player,hands,all-in_adj_bb,all-in_adj_bb_100,my_c_all-in_adj,vpip,pfr,call_any_pfr,3bet_pf,fold_to_3bet,4bet_pf,fold_to_4bet+,limp,total_af,cbet_f,cbet_t,cbet_r,fold_to_f_cbet,fold_to_t_cbet,fold_to_r_cbet,xr_flop,xr_turn,xr_river,fold_to_f_xr,fold_to_t_xr,fold_to_r_xr
peledziukas17,4,31.8,795.0,7.95,66.67,33.33,100.0,0.0,0.0,0.0,,0.0,1.0,,,,0.0,,,0.0,,,,,
SaintFish,4,-2.08,-52.0,-0.52,50.0,0.0,100.0,0.0,,,,33.33,,,,,100.0,,,,,,,,
Normiiis,4,-31.72,-793.0,-7.93,50.0,50.0,50.0,100.0,50.0,0.0,0.0,0.0,,,,,,,,,,,,,
SahY#11,4,9.76,244.0,2.44,50.0,50.0,25.0,100.0,100.0,0.0,50.0,0.0,,,,,,,,,,,,,
IN0UK,4,-100.0,-2500.0,-25.0,50.0,0.0,100.0,0.0,0.0,0.0,,0.0,1.0,,,,0.0,,,,,,,0.0,
{_FAUB3RT_},4,-2.12,-53.0,-0.53,50.0,25.0,100.0,0.0,,,,0.0,,,,,100.0,,,0.0,,,,,
federico.v09,4,-57.96,-1449.0,-14.49,75.0,25.0,100.0,0.0,,,,33.33,0.25,,,,0.0,0.0,0.0,0.0,,,,,
J_Dianda,4,135.84,3396.0,33.96,50.0,25.0,66.67,0.0,50.0,0.0,,0.0,1.0,,,,0.0,0.0,,0.0,100.0,,,,
gimme_reason,4,-159.68,-3992.0,-39.92,25.0,25.0,0.0,0.0,,,,0.0,2.0,100.0,100.0,,,,,,,,,0.0,
Gombii00,4,-8.72,-218.0,-2.18,50.0,0.0,66.67,0.0,100.0,0.0,,50.0,0.0,,,,100.0,,,0.0,,,,,
Lawsonjones,4,-1.6,-40.0,-0.4,100.0,0.0,100.0,0.0,,,,100.0,0.5,,,,50.0,,,0.0,,,,,
martinsterm,4,5.8,145.0,1.45,66.67,0.0,50.0,0.0,,,,100.0,,,,,,,,,,,,,
zidhan,4,20.24,506.0,5.06,25.0,0.0,66.67,0.0,50.0,0.0,,0.0,,,,,0.0,,,,,,,,
FlÃ¶rli,4,110.88,2772.0,27.72,25.0,0.0,33.33,0.0,100.0,0.0,,0.0,,,,,,,,,,,,,
AKQJ10@ga$,4,-24.24,-606.0,-6.06,50.0,0.0,100.0,0.0,,,,0.0,,,,,100.0,,,0.0,,,,,
milanovij2,4,-2.0,-50.0,-0.5,0.0,0.0,0.0,,100.0,0.0,,0.0,,,,,,,,,,,,,
abcolandsv,4,82.28,2057.0,20.57,75.0,25.0,50.0,25.0,,,,100.0,1.75,100.0,,,0.0,,,0.0,,,,,
GrandMas7er,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,
meyera15,4,-34.92,-873.0,-8.73,33.33,33.33,50.0,0.0,0.0,0.0,,0.0,1.0,,,,0.0,,,,,,,,
brandoneberle,4,3.88,97.0,0.97,50.0,0.0,50.0,0.0,,,,,0.5,,,,,,,0.0,,,,,
Kaiser1952,4,-4.56,-114.0,-1.14,66.67,0.0,66.67,0.0,100.0,0.0,,0.0,,,,,,,,,,,,,
elke0489,4,5.4,135.0,1.35,75.0,0.0,75.0,0.0,,,,,2.0,,,,0.0,100.0,,,,,,,
adam601,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,0.0,,,,,,,,,,,,,
Kasiukas,4,-57.12,-1428.0,-14.28,25.0,25.0,33.33,0.0,50.0,0.0,,0.0,0.5,,,,0.0,,,,,,,,
darr8,4,-87.84,-2196.0,-21.96,100.0,0.0,100.0,0.0,0.0,,,100.0,2.0,,,,50.0,,,0.0,,,,,
Maximechar,4,-103.68,-2592.0,-25.92,25.0,25.0,0.0,0.0,,,,0.0,,100.0,100.0,100.0,,,,,,,,,
Emmlou,4,6.16,154.0,1.54,25.0,0.0,100.0,0.0,,,,0.0,,,,,,,,,,,,,
Emac707,4,1.6,40.0,0.4,50.0,25.0,0.0,50.0,,,,100.0,,,,,,,,,,,,,
exoriial,4,-56.24,-1406.0,-14.06,75.0,25.0,75.0,0.0,0.0,0.0,,0.0,1.5,,,,0.0,,,0.0,,,,,
unlassekongo,4,-92.0,-2300.0,-23.0,25.0,0.0,25.0,0.0,0.0,,,100.0,0.5,,,,,,,,,,,,
ah1241,4,-29.16,-729.0,-7.29,75.0,50.0,40.0,33.33,0.0,,0.0,50.0,2.0,,,,,,,,,,,,0.0
Affenstile,4,93.0,2325.0,23.25,25.0,25.0,20.0,33.33,100.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,,,,,
Marcistyla,4,-80.0,-2000.0,-20.0,75.0,0.0,100.0,0.0,,,,100.0,3.5,,,,,,,,,,0.0,,0.0
gs_fraga22,4,-36.92,-923.0,-9.23,100.0,75.0,33.33,66.67,,,0.0,,4.0,100.0,,,,,,,,,0.0,,
RRM52,4,18.88,472.0,4.72,75.0,0.0,66.67,0.0,,,,100.0,0.0,,,,50.0,,,0.0,,,,,
Dbjerring,4,-24.48,-612.0,-6.12,66.67,0.0,50.0,0.0,,,,100.0,3.0,,,,100.0,,,,,,,,
Luccaas_99,4,26.04,651.0,6.51,100.0,25.0,100.0,0.0,0.0,0.0,,50.0,,,,,,,,,0.0,,,,
tokuch1_toua,4,0.0,0.0,0.0,25.0,25.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,
5to19,4,0.48,12.0,0.12,50.0,50.0,66.67,0.0,0.0,0.0,,0.0,0.33,,,,,,,,,,0.0,,
Radelll,4,-1.4,-35.0,-0.35,0.0,0.0,0.0,0.0,100.0,0.0,,0.0,,,,,,,,,,,,,
F3RDA,4,-36.12,-903.0,-9.03,50.0,25.0,50.0,50.0,50.0,0.0,,,1.0,,,,,,,,,,,,
Ginxss,4,-63.24,-1581.0,-15.81,25.0,25.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,
rubensfb,4,-11.24,-281.0,-2.81,75.0,0.0,75.0,0.0,0.0,,,,0.8,,,,0.0,0.0,,0.0,,,0.0,,
magicpie96,4,-33.32,-833.0,-8.33,75.0,50.0,0.0,,50.0,100.0,0.0,100.0,0.33,0.0,,,,,,0.0,0.0,0.0,,,
zozoka317,4,-77.84,-1946.0,-19.46,75.0,50.0,66.67,50.0,0.0,0.0,,0.0,,100.0,100.0,100.0,100.0,,,,,,,,
KapiSound,4,-121.92,-3048.0,-30.48,75.0,0.0,50.0,0.0,0.0,0.0,,100.0,2.5,,,,0.0,,,0.0,,,,,
TheSpirit MS,4,130.48,3262.0,32.62,50.0,25.0,50.0,33.33,,,0.0,0.0,,,,,,,,100.0,,,,,
TETSU0928,4,-100.0,-2500.0,-25.0,25.0,0.0,50.0,0.0,,,,0.0,1.0,,,,0.0,0.0,,0.0,100.0,,,,
yopsco,4,171.4,4285.0,42.85,50.0,50.0,25.0,100.0,100.0,0.0,0.0,0.0,3.0,100.0,100.0,100.0,0.0,,,,,,,,
yuuuuuuppp,4,-44.64,-1116.0,-11.16,50.0,25.0,33.33,0.0,,,,0.0,,,,,,,,,100.0,,,,
spirosz1000,4,-1.0,-25.0,-0.25,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,
Marklar1992,4,56.56,1414.0,14.14,50.0,50.0,33.33,,50.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
kamchelsk6,4,2.72,68.0,0.68,75.0,0.0,50.0,0.0,100.0,0.0,,66.67,,,,,,,,,,,,,
Srivdog1974,4,-7.2,-180.0,-1.8,50.0,25.0,25.0,0.0,,,100.0,0.0,0.0,,,,0.0,100.0,,,,,,,
PokerElClasico,4,-100.0,-2500.0,-25.0,50.0,0.0,60.0,0.0,0.0,0.0,,,0.0,,,,50.0,0.0,0.0,0.0,0.0,0.0,,,
Yuzu Hiragi,4,7.4,185.0,1.85,50.0,50.0,0.0,50.0,,,,0.0,,,,,,,,,,,,,
l'm Sound,4,157.64,3941.0,39.41,50.0,50.0,0.0,100.0,66.67,33.33,,,1.5,100.0,100.0,,,,,,,,0.0,,
broms555,4,-25.32,-633.0,-6.33,25.0,25.0,0.0,33.33,,,,,,100.0,100.0,,,,,,,,,,
vrbl,4,212.48,5312.0,53.12,50.0,50.0,33.33,50.0,0.0,0.0,,0.0,0.5,,,,0.0,,,,,,,,
HyperHoopZ,4,-10.08,-252.0,-2.52,50.0,50.0,0.0,66.67,100.0,0.0,,,5.0,100.0,100.0,100.0,,,,,100.0,,,,
spacemier,4,-23.32,-583.0,-5.83,33.33,33.33,0.0,100.0,,,,0.0,1.0,100.0,,,,,,,,,,,
throbbenhood33,4,0.76,19.0,0.19,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,
pjsolja,4,3.84,96.0,0.96,50.0,0.0,66.67,0.0,,,,0.0,1.0,,,,0.0,,,0.0,,,,,
igor78sk,4,3.64,91.0,0.91,50.0,50.0,0.0,0.0,,,,0.0,,100.0,,,,,,,,,,,
Fisherb14,4,-100.92,-2523.0,-25.23,75.0,50.0,100.0,0.0,,,,25.0,1.5,100.0,,,,,,,,,,,
wizard1983,4,37.28,932.0,9.32,25.0,25.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,
SonHeung-320,4,-22.4,-560.0,-5.6,50.0,50.0,0.0,0.0,0.0,100.0,,0.0,,,,,,,,,,,,,
Livakos,4,2.36,59.0,0.59,100.0,0.0,,,,,,100.0,,,,,,,,,,,,,
C.r.Leite424,4,-6.88,-172.0,-1.72,50.0,0.0,50.0,0.0,,,,100.0,,,,,100.0,,,0.0,,,,,
mickeyoneye,4,-41.76,-1044.0,-10.44,33.33,33.33,,,0.0,,,0.0,1.0,0.0,,,,,,,,,,,
StirTheMilk,4,-376.04,-9401.0,-94.01,100.0,100.0,25.0,100.0,0.0,50.0,,0.0,1.67,100.0,50.0,100.0,0.0,0.0,0.0,,,,,,
THE SHADOW78,4,65.92,1648.0,16.48,50.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,,,,,,,,,,,
Reanata82,4,2.04,51.0,0.51,75.0,0.0,0.0,0.0,,,,100.0,,,,,,,,,,,,,
tomyholdem,4,-171.24,-4281.0,-42.81,75.0,50.0,25.0,50.0,0.0,50.0,,,5.0,100.0,100.0,0.0,,,,,,0.0,,,
As_PiiiaZ,4,-95.04,-2376.0,-23.76,33.33,0.0,33.33,0.0,,,,,0.33,,,,,,,,,,0.0,,
Robinksson,4,-27.08,-677.0,-6.77,75.0,0.0,100.0,0.0,,,,0.0,0.0,,,,0.0,100.0,,0.0,0.0,,,,
baagii1979,4,-97.04,-2426.0,-24.26,100.0,100.0,0.0,100.0,,,0.0,0.0,2.33,33.33,,,,,,,,0.0,0.0,,
kidbassa,4,-0.8,-20.0,-0.2,0.0,0.0,0.0,0.0,100.0,0.0,,0.0,,,,,,,,,,,,,
frailfortune,4,-271.8,-6795.0,-67.95,75.0,25.0,60.0,0.0,0.0,0.0,0.0,,0.67,,,,0.0,0.0,,100.0,,,,,
Bullenbiff,4,-4.2,-105.0,-1.05,50.0,25.0,50.0,50.0,,,,0.0,1.0,100.0,,,100.0,,,0.0,,,,,
PahaPete,4,29.8,745.0,7.45,25.0,25.0,0.0,50.0,100.0,0.0,0.0,,,,,,,,,,,,,,
Neymar4real,4,-69.84,-1746.0,-17.46,66.67,0.0,66.67,0.0,,,,100.0,2.0,,,,50.0,,,0.0,,,,,
marina72us,4,15.48,387.0,3.87,50.0,50.0,,,,,,0.0,2.0,100.0,,,,,,,,,,,
311420212216613,4,-125.72,-3143.0,-31.43,25.0,25.0,0.0,0.0,,,,0.0,3.0,100.0,100.0,100.0,,,,,,,,,0.0
ohzzinu,4,68.52,1713.0,17.13,25.0,25.0,0.0,0.0,,,,0.0,,100.0,100.0,100.0,,,,,,,,,
dobangvo,4,37.32,933.0,9.33,100.0,0.0,100.0,0.0,0.0,0.0,,100.0,0.33,,,,,,,,0.0,,0.0,,
Knedlicka_cz,4,-25.28,-632.0,-6.32,25.0,0.0,50.0,0.0,0.0,0.0,,0.0,0.67,,,,0.0,,,,,,,0.0,
StanWawrinka,4,-12.4,-310.0,-3.1,50.0,0.0,100.0,0.0,,,,0.0,0.0,,,,100.0,,,0.0,,,,,
MAIH4N,4,-90.24,-2256.0,-22.56,100.0,0.0,100.0,0.0,0.0,0.0,,100.0,0.2,,,,0.0,50.0,,0.0,0.0,,,,
Ffje2,4,0.8,20.0,0.2,50.0,50.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,
Moritz4K,4,-45.6,-1140.0,-11.4,75.0,25.0,60.0,25.0,,,0.0,,,,,,100.0,,,0.0,,,,,
Borek625,4,-121.8,-3045.0,-30.45,50.0,50.0,50.0,100.0,0.0,0.0,,0.0,1.5,100.0,100.0,100.0,,,,,,,,,
Llepp141,4,-22.2,-555.0,-5.55,100.0,75.0,33.33,0.0,0.0,100.0,,0.0,,0.0,,,,,,,,,,,
bartenderMarcus,4,27.76,694.0,6.94,75.0,50.0,57.14,0.0,0.0,200.0,0.0,0.0,1.0,,,,,,,,,,,,
ackler88,4,-35.04,-876.0,-8.76,25.0,25.0,33.33,0.0,0.0,0.0,,0.0,1.0,,,,0.0,,,100.0,,,,,
mikelee12,4,79.96,1999.0,19.99,25.0,0.0,33.33,0.0,100.0,0.0,,0.0,2.0,,,,,,,,,,,,
BobbiMason00,4,16.08,402.0,4.02,50.0,25.0,50.0,,50.0,0.0,,50.0,4.0,,,,,,,,,,,,0.0
ironguy619,4,-60.0,-1500.0,-15.0,25.0,25.0,0.0,0.0,100.0,0.0,,0.0,3.0,100.0,100.0,100.0,,,,,,,,,
CLAY818,4,-5.0,-125.0,-1.25,33.33,33.33,33.33,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,
lapaykillz666,4,2.6,65.0,0.65,25.0,25.0,0.0,100.0,100.0,0.0,,0.0,,100.0,,,,,,,,,,,
lloydo98,4,-100.0,-2500.0,-25.0,75.0,25.0,66.67,0.0,100.0,0.0,,0.0,,100.0,100.0,100.0,100.0,,,0.0,,,,,
sebbe_bjorka,4,-1.4,-35.0,-0.35,0.0,0.0,0.0,0.0,100.0,0.0,,0.0,,,,,,,,,,,,,
JFL049,4,-49.6,-1240.0,-12.4,75.0,50.0,100.0,0.0,0.0,0.0,,0.0,1.0,100.0,0.0,,0.0,,,0.0,0.0,0.0,,,
rysnardi,4,94.52,2363.0,23.63,75.0,0.0,100.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,
JamesJameson,4,-3.4,-85.0,-0.85,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,
AxelG93,4,-58.0,-1450.0,-14.5,100.0,50.0,100.0,0.0,0.0,0.0,,0.0,4.0,,,,0.0,,,0.0,,,,,
elmagonegro69,4,-2.12,-53.0,-0.53,50.0,0.0,33.33,0.0,100.0,0.0,,100.0,,,,,100.0,,,0.0,,,,,
JoãoPessatto,4,1.4,35.0,0.35,50.0,50.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,
roxmortbe,4,-20.84,-521.0,-5.21,33.33,33.33,0.0,0.0,,,,0.0,,100.0,,,,,,,,,0.0,,
MarvelFC,4,-77.48,-1937.0,-19.37,100.0,100.0,0.0,100.0,100.0,0.0,,0.0,,100.0,100.0,100.0,,,,,,,,,
Beavmunk,4,147.68,3692.0,36.92,50.0,25.0,100.0,0.0,,,,0.0,2.0,100.0,,,0.0,0.0,,,,,,,
kushbushh,4,2.8,70.0,0.7,66.67,66.67,,,,,,0.0,,,,,,,,,,,,,
Donpepino1995,4,-14.2,-355.0,-3.55,50.0,25.0,66.67,0.0,50.0,0.0,,33.33,,,,,100.0,,,0.0,,,,,
Cata04Nik,4,21.52,538.0,5.38,25.0,0.0,66.67,0.0,0.0,0.0,,0.0,2.0,,,,0.0,,,50.0,,,,,
r_j_c_199812,4,-33.4,-835.0,-8.35,50.0,0.0,66.67,0.0,,,,,0.33,,,,,,,,0.0,,0.0,,
jcoydpsjps,4,130.4,3260.0,32.6,25.0,0.0,33.33,0.0,,,,0.0,3.0,,,,,,,,,,,0.0,
Ceeuou,4,1.4,35.0,0.35,33.33,33.33,0.0,0.0,,,,0.0,,,,,,,,,,,,,
sidneyjrr23,4,-66.92,-1673.0,-16.73,50.0,0.0,50.0,0.0,100.0,0.0,,,0.5,,,,,,,,,,,,
navigare,3,-0.4,-13.33,-0.1,0.0,0.0,0.0,,100.0,0.0,,0.0,,,,,,,,,,,,,
vkpok4791,3,-1.0,-33.33,-0.25,0.0,0.0,0.0,,100.0,0.0,,0.0,,,,,,,,,,,,,
NOEL*NOFOLD*,3,-114.52,-3817.33,-28.63,66.67,66.67,25.0,50.0,0.0,,0.0,0.0,2.0,100.0,0.0,,,,,,,,,,
mayhem2477,3,70.32,2344.0,17.58,100.0,0.0,100.0,0.0,,,,,1.5,,,,0.0,,,,,,,0.0,
ABHOOD12,3,-21.88,-729.33,-5.47,66.67,33.33,33.33,0.0,0.0,100.0,,0.0,,,,,100.0,,,0.0,,,,,
BotiTsantsarov,3,-41.04,-1368.0,-10.26,33.33,0.0,33.33,0.0,,,,,0.5,,,,0.0,0.0,,0.0,100.0,0.0,,,
apfreestyle,3,7.84,261.33,1.96,50.0,0.0,100.0,0.0,,,,0.0,,,,,,,,,,,,,
martinnr13,3,90.04,3001.33,22.51,33.33,33.33,33.33,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,,,
jables20,3,-22.64,-754.67,-5.66,66.67,0.0,100.0,0.0,,,,0.0,0.75,,,,0.0,,,100.0,,,0.0,,
Vvv000055,3,-80.0,-2666.67,-20.0,66.67,0.0,100.0,,0.0,0.0,,100.0,1.0,,,,,,,,,,,,
09baccarat,3,-0.4,-13.33,-0.1,0.0,0.0,0.0,,100.0,0.0,,0.0,,,,,,,,,,,,,
KingOfSpades69,3,-40.0,-1333.33,-10.0,66.67,0.0,50.0,0.0,,,,100.0,3.0,,,,,,,,,,,,
LeWirz,3,-3.92,-130.67,-0.98,33.33,0.0,33.33,0.0,,,,,,,,,100.0,,,0.0,,,,,
slapshot2011,3,-48.48,-1616.0,-12.12,33.33,0.0,50.0,0.0,,,,0.0,,,,,,,,,,,,,
Santtirannos,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,
brolos07,3,204.52,6817.33,51.13,66.67,33.33,50.0,0.0,0.0,100.0,,0.0,1.0,,,,,,,,,0.0,,,
merawder62,3,-50.04,-1668.0,-12.51,66.67,33.33,100.0,0.0,0.0,0.0,,0.0,1.0,,,,50.0,,,0.0,,,,,
FullTopDown,3,-28.08,-936.0,-7.02,100.0,100.0,,,,,,0.0,,,,,,,,,,,,,
HeavenSC2,3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,
jestrada55,3,4.76,158.67,1.19,66.67,66.67,33.33,0.0,0.0,,100.0,0.0,,,,,,,,,,,,,
Mrjosa,3,1.32,44.0,0.33,50.0,0.0,,,,,,50.0,,,,,,,,,,,,,
yove514,3,18.16,605.33,4.54,66.67,33.33,33.33,33.33,,,,,,,,,100.0,,,0.0,,,,,
LaandLoord,3,1.8,60.0,0.45,66.67,66.67,0.0,0.0,,,,0.0,,,,,,,,,,,,,
Veselintonkov37,3,-2.92,-97.33,-0.73,33.33,0.0,0.0,0.0,,,,50.0,0.0,,,,,,,,0.0,0.0,,,
fxphantom83,3,5.88,196.0,1.47,66.67,66.67,33.33,50.0,0.0,0.0,,0.0,4.0,100.0,,,0.0,,,100.0,100.0,0.0,,,
stefanossyros,3,-4.0,-133.33,-1.0,33.33,0.0,25.0,0.0,,,100.0,,,,,,,,,,,,,,
4eisiz,3,-3.84,-128.0,-0.96,100.0,66.67,50.0,50.0,0.0,0.0,0.0,0.0,1.5,,,,0.0,,,100.0,,,,,
'oOBEASTOo',3,1.24,41.33,0.31,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Dealergao7,3,-0.4,-13.33,-0.1,0.0,0.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,
chtebadbeat,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,
emilionu,3,-1.0,-33.33,-0.25,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,
decao-uchiha,3,-140.52,-4684.0,-35.13,33.33,0.0,33.33,0.0,100.0,0.0,,,,,,,,,,,,,,,
Lucas170395,3,-40.0,-1333.33,-10.0,100.0,0.0,100.0,0.0,,,,100.0,1.0,,,,0.0,,,0.0,,,,,
fefont,3,-2.0,-66.67,-0.5,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,
Polkaplaya1111,3,-76.44,-2548.0,-19.11,100.0,100.0,100.0,,0.0,0.0,,0.0,,,,,0.0,,,,,,,,
jackysmoke47,3,-54.92,-1830.67,-13.73,66.67,0.0,66.67,0.0,0.0,,100.0,50.0,,,,,0.0,,,,,,,,
AllergiKtoNutS,3,-318.0,-10600.0,-79.5,33.33,33.33,0.0,0.0,0.0,100.0,,0.0,2.0,100.0,100.0,,,,,,,,,,
rush.pp,3,101.48,3382.67,25.37,33.33,0.0,50.0,0.0,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
BVHBCH,3,46.2,1540.0,11.55,66.67,0.0,75.0,0.0,50.0,0.0,,,1.0,,,,0.0,0.0,0.0,,,,,,
JamieK90,3,-100.0,-3333.33,-25.0,66.67,33.33,0.0,0.0,,,,50.0,3.0,,,,,,,,,,,0.0,
mouchr,3,-209.08,-6969.33,-52.27,66.67,66.67,50.0,0.0,0.0,0.0,,0.0,0.5,,,,0.0,0.0,0.0,,,,,,
Il4Y292,3,-80.0,-2666.67,-20.0,100.0,0.0,100.0,0.0,0.0,,,100.0,0.75,,,,,,,0.0,0.0,,,,
mcfadyen249,3,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,0.0,,0.0,,,,,,,,,,,,,
roccob699,3,-18.44,-614.67,-4.61,100.0,66.67,50.0,50.0,100.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,
Clxssicnico,3,-0.16,-5.33,-0.04,0.0,0.0,0.0,,100.0,0.0,,0.0,,,,,,,,,,,,,
Marabu187,3,-60.0,-2000.0,-15.0,100.0,0.0,100.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,
mr.lucianl,3,-252.2,-8406.67,-63.05,100.0,66.67,40.0,50.0,0.0,100.0,0.0,0.0,1.0,100.0,,,,,,,0.0,,0.0,,
solty123,3,-108.28,-3609.33,-27.07,66.67,66.67,0.0,0.0,,,100.0,0.0,2.0,100.0,,,,,,,,,0.0,,
muthaa,3,-13.2,-440.0,-3.3,66.67,66.67,100.0,,0.0,0.0,,0.0,,0.0,,,,,,,,,,,
greedypig1,3,0.88,29.33,0.22,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,
johan472018,3,-2.0,-66.67,-0.5,0.0,0.0,0.0,,100.0,0.0,,0.0,,,,,,,,,,,,,
€T3779,3,-39.28,-1309.33,-9.82,66.67,66.67,0.0,50.0,,,,0.0,3.0,50.0,100.0,100.0,,,,0.0,0.0,,,,
limpdapimp69,3,-23.88,-796.0,-5.97,66.67,66.67,0.0,50.0,,,,0.0,,100.0,100.0,0.0,,,,,,,,,
merleau711,3,-98.12,-3270.67,-24.53,33.33,33.33,,,,,,0.0,,100.0,100.0,,,,,,,,,,
Midaz71,3,-1.4,-46.67,-0.35,0.0,0.0,0.0,,100.0,0.0,,0.0,,,,,,,,,,,,,
GoJaysGo2022,3,15.76,525.33,3.94,33.33,33.33,0.0,50.0,100.0,0.0,,,,100.0,,,,,,,,,,,
dennisvm95,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,
*LukeTrpt*,3,-0.4,-13.33,-0.1,0.0,0.0,0.0,0.0,100.0,0.0,,0.0,,,,,,,,,,,,,
san4ik337,3,-3.88,-129.33,-0.97,33.33,0.0,33.33,0.0,,,,,,,,,100.0,,,0.0,,,,,
Vikt0rcz,3,-36.0,-1200.0,-9.0,33.33,33.33,0.0,100.0,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,
ioannisus,3,-107.48,-3582.67,-26.87,100.0,66.67,25.0,50.0,100.0,0.0,100.0,0.0,2.0,100.0,0.0,,,,,,,,,,
Sketis,3,-7.72,-257.33,-1.93,66.67,33.33,100.0,0.0,0.0,0.0,,0.0,3.0,,,,0.0,0.0,,,,100.0,,,
DozyBen,3,53.76,1792.0,13.44,66.67,33.33,33.33,50.0,100.0,0.0,,,4.0,100.0,100.0,,,,,,,,,0.0,
AllUcanMeet,3,-237.0,-7900.0,-59.25,100.0,66.67,66.67,100.0,0.0,0.0,,0.0,3.5,0.0,,,0.0,,,100.0,,,,,
sanux_poker,3,30.68,1022.67,7.67,33.33,33.33,50.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,0.0,,,
T1tnAs,3,-64.72,-2157.33,-16.18,100.0,66.67,100.0,,0.0,0.0,,50.0,4.0,100.0,,,,,,,,,0.0,,
JoeRob214,3,1.4,46.67,0.35,33.33,33.33,0.0,0.0,,,,0.0,,,,,,,,,,,,,
Skully501,3,-80.84,-2694.67,-20.21,66.67,66.67,0.0,100.0,,,,0.0,,100.0,100.0,100.0,,,,,,,0.0,,
moorhz,3,-93.48,-3116.0,-23.37,66.67,0.0,100.0,0.0,,,,100.0,4.0,,,,50.0,,,0.0,,,,,
Sortes1yngel,3,55.28,1842.67,13.82,66.67,33.33,60.0,0.0,0.0,100.0,0.0,,1.0,,,,,,,,,,,,
karhulabase,3,-36.56,-1218.67,-9.14,66.67,66.67,100.0,,0.0,0.0,,0.0,2.0,,,,,,,,,,,,
aba88072022,3,-53.12,-1770.67,-13.28,50.0,0.0,100.0,0.0,,,,,0.33,,,,0.0,0.0,,0.0,0.0,,,,
Richard7787,3,1.96,65.33,0.49,66.67,0.0,66.67,0.0,,,,,,,,,,,,,0.0,,,,
TomHaddon1994,3,-9.0,-300.0,-2.25,66.67,0.0,33.33,0.0,100.0,0.0,,100.0,0.0,,,,,,,,,,,,
o.tamotsu,3,-2.2,-73.33,-0.55,33.33,0.0,50.0,0.0,,,,0.0,,,,,,,,,,,,,
2-Tone Rebel,3,-40.0,-1333.33,-10.0,33.33,0.0,0.0,0.0,,,,100.0,0.67,,,,,,,,,,,0.0,0.0
FJr0,3,46.76,1558.67,11.69,33.33,33.33,0.0,50.0,100.0,0.0,,,,100.0,0.0,,,,,,,,,,
reyesb70,3,119.48,3982.67,29.87,100.0,33.33,83.33,0.0,0.0,0.0,0.0,,1.0,,,,0.0,,,,,,,,
Dieu6917,3,6.88,229.33,1.72,66.67,0.0,50.0,0.0,,,,100.0,0.5,,,,0.0,0.0,,,,,,,
TrapoLeproso,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,
Hod62,3,-3.0,-100.0,-0.75,33.33,0.0,33.33,0.0,,,,,,,,,100.0,,,0.0,,,,,
Hightower 2206,3,-147.2,-4906.67,-36.8,100.0,66.67,100.0,0.0,0.0,0.0,,0.0,3.0,100.0,100.0,,,,,,100.0,,,,
Instant Karma51,3,-18.16,-605.33,-4.54,100.0,33.33,100.0,0.0,,,,0.0,0.5,100.0,,,100.0,,,0.0,,,,,
marian131789,3,-2.6,-86.67,-0.65,100.0,33.33,100.0,0.0,,,,66.67,,,,,100.0,,,0.0,,,,,
DonWilhelm,3,66.84,2228.0,16.71,33.33,33.33,0.0,0.0,0.0,100.0,,0.0,,0.0,,,,,,,,,,,
