all-in_adj_bb_100,vpip,pfr,call_any_pfr,3bet_pf,fold_to_3bet,4bet_pf,fold_to_4bet+,limp,total_af,cbet_f,cbet_t,cbet_r,fold_to_f_cbet,fold_to_t_cbet,fold_to_r_cbet,xr_flop,xr_turn,xr_river,fold_to_f_xr,fold_to_t_xr,fold_to_r_xr
-0.32,21.32,17.67,9.54,7.71,76.7,12.77,61.54,0.13,2.52,61.45,42.86,60.0,48.84,30.0,16.67,28.21,0.0,40.0,16.67,0.0,50.0
-26.62,34.91,10.92,36.77,3.57,74.0,5.15,100.0,17.37,1.34,28.57,57.14,0.0,33.33,42.5,20.0,10.71,7.81,9.09,50.0,0.0,50.0
41.86,26.8,21.4,13.42,11.58,81.97,3.39,76.92,0.77,2.12,66.29,34.48,75.0,55.17,50.0,100.0,4.0,15.0,0.0,25.0,100.0,0.0
-3.28,27.74,19.31,23.05,5.07,68.09,5.32,62.5,0.73,1.18,55.42,36.84,0.0,41.98,33.33,25.0,1.61,8.82,0.0,0.0,0.0,50.0
-36.82,49.17,1.73,59.78,1.14,76.58,4.9,44.44,39.89,1.05,83.33,53.02415662650603,51.94104895104895,25.73,37.93,27.27,1.05,9.32,4.35,50.0,0.0,33.33
5.12,24.95,19.1,15.25,7.6,69.03,6.54,45.45,1.28,1.52,56.0,73.68,60.0,41.51,41.18,33.33,3.51,3.03,7.14,100.0,50.0,0.0
-7.92,29.61,11.14,32.41,1.83,60.26,3.9,66.67,12.11,1.86,70.77,55.0,37.5,61.74,36.84,50.0,1.06,6.45,9.52,100.0,0.0,50.0
-4.81,20.98,14.42,16.77,4.47,80.23,2.44,20.0,0.53,2.17,59.65,70.0,50.0,50.91,37.5,0.0,11.11,5.26,0.0,33.33,100.0,50.0
0.26,37.18,12.71,34.91,5.24,72.0,5.05,60.0,22.08,2.01,88.71,68.0,25.0,47.41,36.67,66.67,7.78,5.71,0.0,100.0,20.0,100.0
-1.7,27.0,2.96,27.63,2.89,90.14,4.48,50.0,25.65,1.83,72.22,40.0,100.0,56.64,23.53,100.0,7.76,15.38,5.0,50.0,0.0,0.0
10.1,20.38,17.04,9.95,7.29,75.0,6.32,66.67,0.25,2.87,57.14,40.74,50.0,29.73,40.0,33.33,9.38,6.25,7.69,50.0,100.0,50.0
-23.85,34.39,21.25,31.99,5.53,55.91,4.0,75.0,3.2,0.98,39.45,73.33,50.0,37.1,29.41,33.33,2.63,3.33,0.0,20.0,50.0,50.0
-76.81,54.38,4.02,63.48,1.37,51.0,1.03,50.0,48.93,1.72,75.0,55.56,0.0,40.95,37.1,46.15,4.05,4.11,10.34,75.0,16.67,50.0
-13.99,28.33,17.59,26.36,4.56,64.13,1.11,85.71,2.14,2.26,57.45,68.0,37.5,37.36,50.0,25.0,9.52,16.0,0.0,40.0,33.33,66.67
-0.87,31.75,18.99,32.05,6.4,56.56,3.36,50.0,1.33,1.7,73.12,41.38,33.33,40.0,42.86,55.56,12.79,8.11,11.11,50.0,0.0,0.0
-18.28,24.16,16.36,18.13,5.31,74.71,9.64,40.0,0.81,3.21,78.05,55.0,75.0,41.51,60.0,100.0,10.42,13.04,0.0,16.67,100.0,50.0
-16.07,21.98,15.53,15.71,4.44,71.79,10.71,100.0,0.52,4.69,46.67,60.0,50.0,50.0,100.0,47.36400357462019,17.86,0.0,0.0,28.57,100.0,50.0
-13.19,21.55,14.56,17.92,4.34,73.2,4.26,25.0,0.14,1.29,39.24,72.73,100.0,42.31,30.77,25.0,0.0,0.0,0.0,40.0,0.0,100.0
8.96,42.3,21.57,40.46,3.78,65.44,2.31,37.5,7.89,1.9,64.13,66.67,18.18,36.36,37.84,40.0,7.14,12.73,23.53,73.33,75.0,0.0
-11.35,42.49,24.69,34.91,5.15,61.16,4.27,81.82,7.43,1.09,62.71,35.48,42.86,45.53,41.18,42.86,3.51,0.0,2.94,21.43,0.0,0.0
15.72,23.27,19.0,10.13,7.52,87.5,1.16,87.5,1.03,3.78,66.97,63.64,44.44,48.15,0.0,33.33,11.43,0.0,6.67,50.0,60.0,50.0
-4.36,26.03,19.62,14.22,11.13,67.74,17.24,53.85,2.09,2.04,51.46,41.67,100.0,41.3,50.0,50.0,9.8,10.0,0.0,40.0,40.0,50.0
-17.53,34.33,20.19,30.96,6.42,59.83,1.75,46.15,4.34,1.99,87.06,52.78,66.67,33.01,57.14,25.0,9.09,12.24,6.67,44.44,0.0,50.0
-29.73,28.4,16.8,28.06,7.32,63.64,2.2,57.14,1.84,1.5,46.34,47.62,40.0,36.78,60.0,100.0,12.66,2.0,0.0,0.0,100.0,50.0
9.19,24.02,20.19,11.94,11.31,77.27,7.62,42.86,0.13,2.24,56.7,57.14,33.33,31.58,50.0,0.0,16.67,5.26,0.0,33.33,0.0,50.0
-66.77,50.15,23.79,43.28,11.07,52.34,5.98,41.18,17.18,2.2,40.0,60.0,57.14,35.29,60.53,33.33,6.93,5.0,0.0,16.67,50.0,50.0
-20.81,38.99,19.15,38.85,3.13,66.67,8.55,66.67,8.39,1.65,76.64,61.9,40.0,21.09,31.58,55.56,9.0,16.33,2.86,25.0,16.67,50.0
-7.09,21.52,17.17,9.73,6.96,73.47,16.48,81.25,1.66,4.4,65.71,60.0,30.77,50.0,33.33,47.36400357462019,7.69,18.18,12.5,60.0,0.0,50.0
1.45,18.6,13.78,12.84,5.18,79.27,6.1,62.5,0.0,2.27,40.79,21.43,0.0,53.49,0.0,100.0,6.12,9.09,0.0,50.0,0.0,50.0
-5.01,30.83,25.51,15.35,12.53,71.43,12.5,64.71,0.13,1.76,65.97,36.59,50.0,46.15,26.67,77.78,13.04,6.06,0.0,33.33,100.0,50.0
-25.33,19.55,14.65,12.09,9.06,79.55,5.88,57.14,1.09,2.04,69.74,66.67,33.33,34.62,44.44,50.0,2.78,4.0,0.0,0.0,33.33,0.0
-50.49,48.39,26.93,43.79,9.77,66.21,2.86,56.25,5.59,1.44,41.48,19.23,0.0,40.67,52.38,14.29,2.34,3.39,0.0,66.67,0.0,50.0
-5.11,29.96,23.17,15.67,9.84,75.0,8.82,50.0,2.44,2.01,74.14,45.95,60.0,25.76,55.0,85.71,16.36,0.0,5.56,40.0,0.0,50.0
2.25,20.8,14.11,15.92,4.77,83.52,3.45,70.0,0.68,1.61,47.06,36.84,60.0,48.84,33.33,0.0,3.92,12.12,5.56,33.33,100.0,100.0
-2.79,27.56,11.62,29.97,2.36,66.25,9.21,60.0,7.8,0.92,62.5,55.0,16.67,39.42,31.03,70.0,6.25,5.26,7.69,25.0,0.0,50.0
8.74,23.7,18.54,14.08,8.45,74.19,3.33,50.0,0.94,1.83,53.57,57.14,66.67,41.3,46.15,25.0,3.03,0.0,0.0,40.0,50.0,50.0
-56.69,62.31,27.49,51.11,15.35,43.62,6.52,47.06,25.91,2.19,63.22,50.94,31.58,33.87,49.06,33.33,5.38,8.33,9.52,0.0,33.33,50.0
6.37,17.34,14.44,7.69,5.64,77.89,14.94,30.77,0.0,10.56,47.69,70.59,25.0,45.0,42.62297762478485,47.36400357462019,37.93,7.14,0.0,50.0,100.0,50.0
5.5,26.11,20.28,16.01,7.78,80.46,4.65,25.0,0.39,2.43,70.33,26.92,33.33,42.86,50.0,0.0,11.54,5.0,0.0,50.0,0.0,0.0
15.38,25.35,21.57,10.86,9.72,76.6,7.53,70.0,0.14,2.47,54.81,32.26,100.0,53.57,42.86,0.0,11.43,0.0,0.0,100.0,50.0,50.0
-17.35,20.57,12.16,21.38,4.78,63.64,0.0,33.33,0.96,1.81,85.0,56.0,100.0,46.15,23.08,66.67,6.12,10.71,15.38,0.0,66.67,50.0
-0.38,22.85,15.92,16.0,9.2,68.29,5.13,77.78,2.85,1.9,57.83,48.28,57.14,35.29,44.44,47.36400357462019,13.73,12.9,0.0,40.0,33.33,0.0
-30.07,31.9,23.93,18.31,10.4,76.15,7.69,100.0,0.42,2.13,72.9,62.22,70.0,32.69,26.67,0.0,2.13,14.29,12.5,100.0,0.0,50.0
-21.83,20.43,5.55,21.63,2.32,87.93,3.57,100.0,12.95,2.08,28.57,100.0,0.0,65.0,85.71,47.36400357462019,6.78,0.0,0.0,100.0,0.0,50.0
-18.17,29.6,19.08,26.15,7.91,62.03,6.58,45.45,0.42,2.33,97.53,82.14,50.0,38.55,25.0,100.0,2.86,13.64,0.0,40.0,0.0,100.0
-11.31,29.37,23.31,16.44,11.06,67.0,8.6,70.59,0.41,2.51,78.79,59.09,41.18,37.7,41.18,33.33,5.36,6.67,0.0,14.29,0.0,50.0
-5.24,28.99,20.35,20.5,10.63,64.77,11.9,60.0,1.4,1.15,42.7,23.81,50.0,39.44,31.58,16.67,7.58,18.75,0.0,60.0,42.11,50.0
-25.41,19.08,12.26,14.57,4.94,81.63,4.21,75.0,2.66,1.74,52.63,50.0,33.33,44.44,20.0,33.33,2.22,0.0,17.65,33.33,42.11,50.0
-10.16,31.98,23.09,20.32,14.84,68.67,10.39,72.73,2.82,2.61,62.62,47.06,100.0,56.45,35.71,80.0,10.0,3.23,5.88,25.0,0.0,50.0
-43.3,21.61,17.89,8.91,9.19,81.82,5.83,90.0,0.45,2.09,51.65,46.43,71.43,33.33,41.67,0.0,12.0,12.5,0.0,66.67,0.0,0.0
2.3,48.09,18.27,42.35,5.08,70.8,3.74,53.85,23.48,2.35,66.67,60.87,66.67,50.78,48.15,25.0,3.16,2.5,0.0,14.29,0.0,50.0
-73.89,40.82,23.8,34.14,5.38,68.85,2.59,80.0,6.5,2.41,62.77,60.0,100.0,37.31,43.48,80.0,0.0,0.0,18.18,0.0,0.0,0.0
-29.64,56.88,17.09,54.21,12.69,50.83,11.01,33.33,35.14,2.1,38.3,56.25,83.33,25.15,30.56,71.43,17.36,12.5,9.38,40.0,33.33,44.44
-10.43,18.84,6.44,13.41,6.91,80.26,6.76,37.5,15.88,1.59,64.86,71.43,50.0,45.0,25.0,50.0,4.55,0.0,0.0,33.33,25.0,50.0
-56.87,67.0,1.96,67.25,2.29,69.89,1.22,62.5,66.62,2.01,55.56,0.0,51.94104895104895,39.18,50.0,100.0,3.33,3.13,0.0,50.0,42.86,100.0
-21.4,25.33,20.38,13.38,7.52,72.06,3.08,54.55,0.69,2.14,53.92,50.0,33.33,40.48,38.46,50.0,22.73,11.11,16.67,0.0,0.0,50.0
-23.19,22.84,17.83,12.58,10.61,80.43,3.3,100.0,0.0,1.62,74.12,56.76,63.64,42.31,20.0,20.0,14.0,3.57,0.0,22.22,0.0,50.0
10.58,33.65,21.47,30.67,7.14,62.2,4.96,36.36,0.7,1.57,60.47,42.31,50.0,45.88,22.22,33.33,5.56,3.03,0.0,100.0,33.33,100.0
-18.53,20.45,15.55,12.63,7.82,77.46,4.23,40.0,0.97,2.27,65.06,76.67,33.33,52.94,12.5,33.33,0.0,4.76,0.0,66.67,66.67,50.0
18.91,22.26,17.76,11.75,9.38,78.57,3.75,50.0,0.15,2.03,68.97,65.38,28.57,51.85,35.71,66.67,0.0,12.5,16.67,66.67,33.33,100.0
-60.27,29.32,5.86,30.16,4.38,71.79,9.21,33.33,25.45,1.97,90.48,57.14,100.0,62.5,52.63,100.0,1.45,7.41,0.0,22.22,42.11,0.0
-9.97,50.63,4.46,52.17,0.88,81.19,1.04,100.0,46.15,0.64,68.18,16.67,51.94104895104895,43.81,43.1,46.15,1.21,1.32,0.0,0.0,0.0,100.0
10.12,20.95,14.72,14.56,5.18,78.48,6.49,60.0,2.02,4.29,55.17,42.86,40.0,62.5,33.33,0.0,6.82,7.69,7.69,66.67,0.0,50.0
-14.06,25.18,20.41,11.82,9.47,73.58,8.91,62.5,1.03,2.54,75.0,51.72,33.33,26.19,33.33,75.0,33.33,15.38,0.0,37.5,42.11,0.0
7.37,16.91,11.49,14.07,3.64,81.11,2.3,66.67,0.0,3.02,81.25,78.57,66.67,14.29,50.0,33.33,12.0,23.08,0.0,50.0,100.0,0.0
-15.16,35.54,20.81,27.75,5.65,78.89,1.16,66.67,7.06,2.05,57.83,47.06,40.0,41.77,38.1,50.0,2.44,6.06,0.0,25.0,42.11,50.0
-14.38,41.45,9.11,34.07,2.06,64.77,1.19,28.57,35.73,4.35,64.44,47.06,0.0,58.11,50.0,100.0,5.88,4.17,0.0,33.33,42.86,50.0
8.38,43.19,19.23,41.48,12.84,50.91,5.0,46.67,17.58,2.55,35.71,41.18,33.33,22.69,42.42,83.33,30.48,8.51,10.71,33.33,33.33,0.0
-61.04,26.9,18.57,24.23,9.19,63.95,2.38,54.55,0.0,1.17,35.29,50.0,66.67,38.67,29.17,57.14,4.35,8.33,10.53,0.0,0.0,0.0
-20.92,23.58,20.16,9.56,10.16,78.79,6.25,56.25,0.15,3.44,57.78,41.67,40.0,43.24,40.0,47.36400357462019,14.29,23.08,0.0,0.0,0.0,100.0
-54.93,29.53,23.27,15.22,11.18,77.42,1.11,80.0,1.3,2.13,76.64,45.0,50.0,36.36,23.08,16.67,14.29,6.06,5.56,20.0,42.11,50.0
-36.53,26.37,11.4,26.9,3.85,78.75,5.06,66.67,9.73,1.86,78.43,68.75,62.5,35.14,47.83,20.0,10.91,8.82,0.0,85.71,50.0,100.0
-86.21,37.77,7.91,46.12,2.02,62.65,2.56,55.56,20.93,1.84,73.81,53.85,80.0,39.39,23.08,41.67,5.68,0.0,0.0,0.0,33.33,50.0
-30.18,28.34,17.41,25.8,3.1,72.97,4.29,20.0,2.14,1.96,70.89,50.0,62.5,42.86,57.14,50.0,11.67,10.71,0.0,50.0,33.33,0.0
-11.27,31.36,15.84,33.51,2.71,64.29,1.82,71.43,6.17,1.07,51.32,47.37,0.0,47.96,48.0,40.0,0.0,3.77,7.69,25.0,0.0,50.0
-54.8,46.14,30.0,35.38,13.66,59.12,9.23,43.75,3.4,3.11,77.3,43.75,50.0,45.83,56.0,33.33,3.9,10.0,11.11,60.0,0.0,0.0
15.16,24.78,20.86,7.54,10.29,81.71,6.33,50.0,3.12,1.83,57.47,57.69,50.0,54.17,20.0,25.0,3.13,4.17,9.09,20.0,50.0,50.0
1.18,40.13,9.79,38.36,3.33,74.07,2.6,100.0,28.59,1.25,32.56,62.5,0.0,46.46,39.13,28.57,9.8,2.33,8.7,50.0,50.0,50.0
-50.39,48.98,0.57,49.66,0.0,77.78,0.0,100.0,51.28,2.03,100.0,100.0,0.0,45.51,51.43,40.0,1.06,0.0,0.0,66.67,85.71,50.0
-6.72,29.34,4.89,25.0,1.77,89.16,5.0,100.0,28.55,1.94,56.25,16.67,51.94104895104895,39.18,56.52,20.0,4.94,3.7,10.0,50.0,42.11,100.0
-20.59,36.64,25.18,21.59,13.92,61.29,16.67,53.33,4.75,2.46,61.48,35.14,75.0,43.94,69.23,100.0,9.46,5.71,18.18,75.0,100.0,50.0
-14.94,25.04,2.68,28.17,1.08,79.35,0.0,50.0,22.32,2.13,62.5,66.67,0.0,22.97,52.0,100.0,3.77,7.41,0.0,0.0,20.0,0.0
-27.38,23.54,19.59,12.01,8.64,70.33,7.14,69.23,0.57,2.32,74.42,75.68,45.45,19.44,43.75,75.0,17.65,5.0,7.69,50.0,33.33,50.0
0.83,21.59,18.61,8.63,8.58,79.76,8.43,57.14,0.0,1.84,51.81,65.0,80.0,48.15,60.0,100.0,12.82,5.56,25.0,0.0,0.0,50.0
-4.3,24.53,20.36,11.28,11.01,83.78,8.33,27.27,0.42,1.97,61.73,62.07,50.0,58.06,66.67,100.0,6.25,0.0,9.09,25.0,0.0,0.0
39.96,27.72,22.65,13.7,11.35,76.92,4.0,45.45,2.23,2.82,62.6,41.03,50.0,44.12,0.0,0.0,10.64,5.26,16.0,66.67,40.0,50.0
39.01,26.61,22.32,11.2,12.74,69.14,15.19,84.62,0.97,2.23,56.35,60.0,73.33,50.0,25.0,40.0,7.55,12.0,10.53,50.0,42.11,100.0
-24.67,42.72,25.0,41.37,7.08,47.62,6.56,60.0,3.16,2.04,80.87,56.36,61.54,56.25,20.0,55.56,3.06,2.86,4.0,83.33,50.0,50.0
-7.47,42.57,10.63,44.7,2.73,79.78,0.0,50.0,26.64,1.8,50.0,63.64,33.33,33.33,43.59,66.67,11.21,10.87,0.0,50.0,66.67,0.0
10.42,35.25,12.87,26.12,7.27,81.43,7.14,33.33,22.42,4.83,63.89,70.0,100.0,58.82,40.0,0.0,1.89,5.88,33.33,50.0,100.0,50.0
-16.79,33.42,18.14,32.66,7.4,57.95,1.16,60.0,5.41,1.69,76.19,51.72,37.5,46.0,27.78,80.0,5.88,2.17,0.0,50.0,42.11,50.0
6.82,22.95,14.02,19.02,3.6,56.41,6.76,50.0,4.7,1.95,85.0,80.77,50.0,36.51,52.94,0.0,8.51,4.17,0.0,0.0,0.0,50.0
-60.93,54.08,15.06,55.49,5.39,55.36,1.89,50.0,32.1,1.19,46.97,43.75,40.0,16.75,37.08,50.0,4.32,8.54,0.0,0.0,45.45,50.0
-9.52,28.31,21.11,16.29,11.24,70.75,12.62,68.75,0.95,2.4,48.89,60.87,75.0,50.0,36.36,50.0,16.67,12.0,0.0,0.0,0.0,50.0
6.65,24.87,21.29,12.17,11.21,72.55,4.12,66.67,0.0,2.22,81.91,23.4,66.67,54.35,60.0,50.0,7.69,0.0,7.69,14.29,100.0,50.0
-39.97,21.5,17.76,14.62,8.08,57.65,10.26,23.08,0.14,2.79,65.26,63.64,58.33,47.06,42.86,100.0,13.89,9.52,5.56,0.0,66.67,50.0
-2.59,26.76,25.19,0.18,5.38,94.62,4.6,100.0,2.82,7.41,49.02,45.83,50.0,42.84898538263113,42.62297762478485,47.36400357462019,22.22,14.29,0.0,75.0,42.11,0.0
-3.54,38.64,17.85,39.08,6.09,55.68,4.65,42.86,11.44,1.11,76.92,34.48,50.0,39.68,58.33,50.0,6.0,14.29,3.33,0.0,0.0,50.0
5.67,18.93,12.26,15.49,4.29,85.71,1.32,75.0,2.33,8.93,81.94,96.15,84.62,52.0,100.0,47.36400357462019,33.33,20.0,0.0,0.0,100.0,100.0
-5.58,23.29,15.87,17.54,8.3,76.47,8.08,50.0,0.32,1.74,61.73,58.33,83.33,28.07,40.0,50.0,4.0,6.9,28.57,33.33,33.33,33.33
-20.01,29.54,4.73,32.89,2.55,84.04,2.25,75.0,24.59,1.06,50.0,80.0,50.0,36.61,38.71,72.73,7.41,0.0,0.0,40.0,0.0,50.0
-53.05,24.87,15.91,21.63,6.9,66.67,6.76,55.56,0.93,2.18,71.01,77.27,60.0,35.71,37.5,100.0,6.25,12.0,0.0,0.0,0.0,50.0
-8.42,38.07,22.5,31.46,4.03,74.19,0.0,57.14,4.43,2.77,76.47,62.5,33.33,48.96,50.0,20.0,3.75,0.0,20.0,100.0,60.0,66.67
-47.38,40.64,28.28,32.79,9.95,56.99,4.6,61.11,0.29,3.42,54.24,54.17,42.86,52.05,61.54,50.0,14.55,0.0,0.0,66.67,33.33,0.0
-15.23,40.74,20.29,44.66,1.1,70.59,1.0,66.67,4.59,1.89,65.17,46.67,50.0,32.54,45.83,25.0,11.45,6.06,0.0,66.67,25.0,0.0
-25.93,36.91,29.18,17.83,12.53,75.68,9.26,81.82,1.94,3.9,83.76,72.09,77.27,31.11,30.0,0.0,25.0,9.52,0.0,14.29,100.0,50.0
-11.16,30.37,15.23,24.44,3.04,82.93,3.7,33.33,7.97,2.04,43.84,40.0,100.0,57.81,27.27,33.33,2.04,15.0,0.0,50.0,0.0,0.0
-62.82,40.15,11.62,43.78,4.43,60.44,5.81,33.33,22.48,0.91,70.45,80.0,0.0,49.66,22.86,44.44,3.92,2.33,9.09,0.0,100.0,50.0
20.49,24.36,16.44,17.79,5.49,68.67,2.47,80.0,3.25,1.8,67.61,47.62,50.0,45.1,50.0,0.0,2.44,3.7,0.0,33.33,0.0,50.0
-12.57,26.3,18.38,20.18,4.22,73.2,7.53,50.0,0.3,3.45,83.75,81.82,41.67,46.03,36.36,0.0,15.09,18.52,20.0,0.0,50.0,0.0
-12.33,55.37,22.03,51.8,8.58,57.43,2.06,16.67,23.02,2.65,64.89,58.62,60.0,44.0,53.57,66.67,11.76,13.89,4.76,28.57,66.67,66.67
7.59,15.11,9.6,12.25,0.62,85.71,5.36,25.0,0.77,2.61,35.85,80.0,25.0,48.28,0.0,100.0,4.35,20.0,0.0,0.0,42.11,0.0
-61.77,27.69,18.21,23.38,11.37,61.73,12.66,40.0,1.76,2.01,49.33,25.0,0.0,34.43,23.81,85.71,14.29,17.95,0.0,100.0,42.11,100.0
-26.99,48.63,29.93,27.47,15.16,58.62,0.91,44.0,16.04,3.04,71.14,60.0,85.71,48.19,37.5,0.0,4.35,0.0,0.0,33.33,0.0,50.0
2.42,20.4,17.47,7.62,8.64,88.89,5.0,25.0,0.0,2.95,55.17,57.14,40.0,36.36,100.0,47.36400357462019,11.43,5.26,14.29,66.67,42.11,0.0
-46.92,25.09,19.09,18.9,8.64,61.0,4.21,50.0,1.3,1.55,46.48,57.89,28.57,53.06,18.18,75.0,2.0,8.7,28.57,25.0,0.0,100.0
73.12,26.32,21.03,13.42,9.13,81.93,4.94,58.33,0.47,1.87,57.65,52.0,71.43,33.33,55.56,33.33,17.39,0.0,0.0,33.33,50.0,50.0
-88.12,77.05,7.6,69.71,4.98,68.89,2.35,64.71,74.06,1.19,50.0,53.85,0.0,44.15,71.6,20.0,0.48,0.99,0.0,25.0,100.0,100.0
-21.76,24.2,20.64,10.07,10.66,79.57,3.3,75.0,0.62,2.15,50.0,47.83,60.0,53.85,60.0,100.0,0.0,0.0,0.0,0.0,42.11,50.0
-44.53,29.22,16.47,23.67,8.66,75.27,2.22,87.5,6.71,3.87,57.97,57.14,16.67,53.23,33.33,66.67,10.0,15.0,0.0,66.67,50.0,50.0
20.75,25.45,18.89,18.22,9.26,68.97,9.76,33.33,0.15,1.25,51.22,53.33,100.0,18.87,33.33,28.57,15.22,13.04,0.0,50.0,66.67,100.0
-26.89,25.34,21.83,9.79,11.59,76.62,10.39,76.92,0.15,1.98,56.32,23.81,100.0,48.15,25.0,100.0,5.56,5.88,0.0,100.0,50.0,50.0
-60.7,46.91,5.32,50.0,3.84,63.64,3.66,42.86,44.72,3.05,84.21,100.0,87.5,43.05,48.65,40.0,4.12,0.0,0.0,66.67,100.0,50.0
-5.13,23.96,16.68,18.26,6.89,66.3,11.36,66.67,0.79,1.64,62.5,33.33,66.67,44.0,47.37,50.0,8.16,19.35,5.0,50.0,100.0,50.0
-17.26,24.5,21.19,12.91,16.51,60.87,1.52,35.71,0.15,4.09,78.02,50.0,60.0,36.67,0.0,0.0,23.08,11.11,12.5,0.0,50.0,50.0
-12.58,21.45,16.04,15.23,5.35,73.77,5.0,55.56,0.15,1.56,58.23,52.38,33.33,37.21,41.18,47.36400357462019,2.27,14.81,5.56,33.33,0.0,50.0
-30.32,33.91,21.71,28.65,10.15,60.42,7.95,28.57,2.04,1.71,53.61,55.0,66.67,40.24,35.29,33.33,19.72,10.81,21.05,20.0,33.33,0.0
-35.8,24.65,12.02,18.47,10.47,85.29,3.03,50.0,16.04,3.25,59.32,63.64,100.0,26.83,40.0,0.0,10.34,18.75,25.0,0.0,100.0,25.0
-27.09,34.03,16.32,36.91,3.88,62.14,7.0,55.56,5.34,1.76,55.88,81.25,60.0,40.2,46.43,33.33,3.75,4.44,14.29,40.0,33.33,50.0
-29.73,48.25,12.78,50.54,4.1,56.07,3.03,54.55,30.96,0.89,34.62,66.67,25.0,38.32,45.45,58.33,3.05,4.92,0.0,0.0,0.0,50.0
-1.45,23.72,16.7,17.36,7.28,77.94,7.46,75.0,1.17,2.07,77.63,68.0,50.0,40.38,50.0,47.36400357462019,11.63,13.33,0.0,42.86,100.0,0.0
30.56,19.81,16.33,10.27,7.42,80.95,5.0,41.67,0.74,1.6,42.19,54.55,50.0,60.87,25.0,33.33,3.45,16.67,0.0,100.0,42.11,50.0
8.23,22.55,18.47,11.0,7.33,81.48,6.33,83.33,0.15,2.21,27.78,50.0,50.0,47.06,40.0,0.0,28.13,7.14,14.29,33.33,42.11,50.0
-2.63,22.71,16.55,13.52,7.52,79.52,6.33,66.67,2.71,2.4,46.27,23.08,0.0,35.29,20.0,0.0,15.63,28.57,0.0,0.0,50.0,50.0
46.59,53.99,18.61,43.48,6.0,65.05,6.38,66.67,32.39,2.82,64.38,25.0,0.0,43.59,53.33,100.0,5.88,0.0,0.0,33.33,25.0,50.0
-33.03,59.55,22.08,53.38,1.85,50.0,0.0,72.73,26.71,1.29,40.21,55.0,100.0,23.56,37.93,33.33,6.92,2.74,2.44,8.33,25.0,0.0
-23.91,39.03,11.63,40.45,6.42,68.66,0.0,63.64,23.45,1.34,56.1,46.15,50.0,49.61,54.17,83.33,5.95,0.0,8.33,12.5,50.0,0.0
-52.76,29.37,19.63,22.72,9.5,64.37,4.94,30.77,1.33,2.63,62.96,56.0,25.0,24.49,46.67,66.67,10.34,10.53,22.22,0.0,50.0,0.0
-1.97,18.97,11.2,17.3,1.66,86.49,1.41,71.43,1.98,1.42,69.39,20.0,50.0,36.36,40.0,0.0,4.88,5.56,0.0,0.0,66.67,50.0
-39.84,25.58,15.34,26.85,3.59,53.41,9.76,57.14,0.47,1.18,65.0,40.0,50.0,34.25,31.82,75.0,4.92,13.64,4.76,50.0,42.11,50.0
-23.46,28.62,19.84,24.54,7.13,60.81,1.37,50.0,1.35,2.27,70.65,48.48,42.86,33.33,55.56,75.0,8.2,4.0,0.0,0.0,42.11,50.0
-44.1,68.71,2.63,53.63,2.08,72.0,1.41,50.0,79.32,1.4,29.41,75.0,66.67,57.04,68.97,33.33,0.0,6.25,4.76,33.33,0.0,0.0
18.87,42.87,19.61,44.22,11.4,47.25,2.3,62.5,14.54,1.18,56.0,60.0,66.67,36.49,32.5,58.33,8.93,5.88,0.0,0.0,0.0,50.0
-70.28,52.53,6.92,51.14,1.94,67.42,1.14,33.33,47.6,0.6,35.29,16.67,0.0,42.86,43.4,75.0,1.21,0.0,0.0,0.0,0.0,50.0
8.7,25.75,19.2,17.06,10.09,67.69,13.33,55.56,0.31,1.49,75.64,51.61,20.0,39.66,21.05,0.0,3.57,16.67,6.67,20.0,42.11,50.0
-21.99,21.91,17.91,9.61,13.48,82.86,11.76,58.33,0.79,3.56,52.56,56.52,40.0,50.0,33.33,0.0,13.79,9.09,0.0,40.0,50.0,50.0
-10.9,26.34,19.05,19.81,5.07,64.71,8.42,62.5,0.62,1.99,63.33,50.0,100.0,43.14,30.0,100.0,12.2,10.53,0.0,33.33,0.0,50.0
-29.04,32.64,16.16,29.78,2.53,66.0,6.38,40.0,10.68,1.12,54.55,78.57,33.33,36.47,35.48,33.33,1.49,5.13,5.26,0.0,0.0,50.0
4.72,22.78,19.82,8.57,7.24,83.56,5.8,85.71,0.3,3.21,69.51,48.48,50.0,35.29,16.67,47.36400357462019,0.0,8.33,0.0,75.0,20.0,50.0
-23.44,24.69,11.09,26.68,2.49,60.94,3.17,60.0,6.24,1.59,63.64,33.33,51.94104895104895,47.56,52.63,66.67,8.47,18.18,0.0,40.0,33.33,50.0
-41.49,41.51,15.8,41.32,3.61,67.44,4.88,40.0,19.22,1.66,71.19,53.33,0.0,44.44,44.44,57.14,4.08,4.08,0.0,66.67,75.0,50.0
1.07,34.88,6.38,39.71,1.3,52.7,2.9,37.5,27.33,2.51,59.26,50.0,100.0,41.11,25.0,33.33,0.0,10.0,0.0,33.33,0.0,50.0
-22.57,21.97,3.16,21.52,0.84,83.33,3.45,50.0,20.16,3.33,88.89,83.33,100.0,74.47,33.33,100.0,3.33,0.0,0.0,40.0,42.11,50.0
-4.16,41.78,21.74,38.13,10.86,57.84,5.05,58.33,8.85,1.6,55.29,55.56,50.0,37.27,48.57,20.0,8.42,11.32,6.25,20.0,100.0,50.0
